0.5649,-0.4351,0.0015303,0.090427,0.018065,0.13441,0.13428,0.069639,6.1806,0.47882,1.485,7.447,11.059,14.36,6.247,8.1119,0.0080954,0.24329,0.29689,0.028954
0.61356,-0.38644,0.0034693,0.079119,0.014673,0.12113,0.12106,0.060554,8.608,1.4917,1.5301,8.2602,12.639,16.514,7.7549,10.132,0.0073062,0.23485,0.29095,0.029495
0.62956,-0.37044,0.0042679,0.079015,0.017212,0.1312,0.13113,0.056015,8.0691,0.9735,1.6596,7.6258,12.656,17.853,7.9676,11.239,0.0079527,0.24892,0.30318,0.029959
0.58732,-0.41268,-0.00030985,0.07857,0.014417,0.12007,0.11995,0.060791,8.2044,1.0775,1.5267,8.3368,12.728,16.45,7.4751,9.6614,0.0074555,0.25475,0.30829,0.030143
0.46884,-0.53116,0.0010705,0.083132,0.016719,0.1293,0.12918,0.062272,6.8169,-0.22555,1.5539,7.7414,12.029,16.059,5.6397,7.5289,0.0078959,0.25077,0.30436,0.029748
0.38875,-0.61125,-0.0091058,0.086306,0.01795,0.13398,0.13415,0.064905,6.8111,-1.0216,1.5544,7.4541,11.587,15.407,4.5043,5.9895,0.008281,0.22578,0.29069,0.033519
0.66578,-0.33422,0.0035661,0.077633,0.012803,0.11315,0.11309,0.061919,8.8148,1.3107,1.4568,8.8423,12.881,16.15,8.576,10.752,0.0068397,0.25305,0.30938,0.031686
0.60201,-0.39799,0.0026846,0.085972,0.017657,0.13288,0.13277,0.064372,6.9996,0.92881,1.5444,7.5316,11.632,15.535,7.0024,9.3521,0.008253,0.25873,0.31413,0.031736
0.26439,-0.73561,-0.0092256,0.079514,0.015595,0.12488,0.1251,0.061301,12.095,-2.273,1.5733,7.9939,12.576,16.313,3.3251,4.313,0.0081762,0.24153,0.30796,0.036503
0.44406,-0.55594,-0.0020058,0.078939,0.01575,0.1255,0.12539,0.058174,7.8393,-0.80274,1.5885,7.9751,12.668,17.19,5.6254,7.6332,0.0084236,0.2683,0.32295,0.032313
0.5478,-0.4522,-0.0033984,0.084375,0.016071,0.12677,0.12669,0.065693,7.2233,0.18283,1.5015,7.8934,11.852,15.222,6.4925,8.3388,0.0074802,0.24519,0.30214,0.031168
0.65988,-0.34012,0.0081124,0.086357,0.014981,0.1224,0.12254,0.068238,5.9462,0.78199,1.419,8.1603,11.58,14.655,7.6413,9.6703,0.0082203,0.25351,0.31141,0.03271
0.68982,-0.31018,0.0084418,0.08096,0.01627,0.12756,0.12771,0.062737,10.667,2.1508,1.5774,7.8304,12.352,15.94,8.5205,10.995,0.0081555,0.24718,0.30793,0.033722
0.69938,-0.30062,0.007382,0.072034,0.011229,0.10597,0.10612,0.056668,8.6016,1.2527,1.4732,9.4233,13.882,17.647,9.709,12.342,0.0071967,0.25465,0.31158,0.032237
0.64643,-0.35357,0.0049886,0.094989,0.018943,0.13763,0.13759,0.07464,6.6871,1.2198,1.4485,7.2681,10.528,13.398,6.8053,8.6607,0.0084485,0.24505,0.30324,0.031903
0.39671,-0.60329,-0.0029129,0.090895,0.018722,0.13683,0.13672,0.069912,6.7011,-0.79466,1.5042,7.3142,11.002,14.304,4.3645,5.6744,0.0085783,0.25823,0.31144,0.030316
0.32619,-0.67381,-0.0089156,0.079749,0.017201,0.13115,0.13132,0.058753,10.156,-1.9056,1.6467,7.6148,12.539,17.02,4.0902,5.5518,0.0090199,0.26552,0.32241,0.033451
0.40929,-0.59071,-0.0053043,0.079736,0.014837,0.12181,0.1218,0.061268,7.7128,-1.0063,1.5275,8.2102,12.541,16.322,5.1331,6.6803,0.007561,0.25404,0.31175,0.03265
0.64884,-0.35116,0.0036433,0.076998,0.012229,0.11058,0.11053,0.061946,8.132,1.0428,1.4355,9.047,12.987,16.143,8.4267,10.474,0.0077028,0.27761,0.33724,0.036664
0.5521,-0.4479,-0.0011895,0.10246,0.01887,0.13737,0.13724,0.084783,4.876,0.13916,1.3394,7.2867,9.7601,11.795,5.3885,6.5119,0.0078892,0.25381,0.30809,0.030503
0.50117,-0.49883,-0.0054347,0.14428,0.032267,0.17963,0.17953,0.12257,2.7852,0.14076,1.2443,5.57,6.9308,8.1588,3.4735,4.089,0.012391,0.28721,0.34811,0.038686
0.44397,-0.55603,0.0038042,0.085701,0.015611,0.12495,0.12488,0.066885,6.0577,0.037149,1.4571,8.0078,11.668,14.951,5.1805,6.6378,0.0080631,0.25931,0.31607,0.032659
0.57427,-0.42573,0.0011372,0.11158,0.023509,0.15333,0.15318,0.089457,4.4542,0.36359,1.3728,6.5284,8.9624,11.179,5.1468,6.4195,0.0089303,0.24723,0.30651,0.032828
0.55892,-0.44108,0.0014923,0.10895,0.020362,0.1427,0.14256,0.091357,4.2469,0.1991,1.3084,7.0146,9.1781,10.946,5.1298,6.118,0.0090864,0.26738,0.32905,0.03678
0.36068,-0.63932,-0.0043296,0.070572,0.011926,0.10921,0.10918,0.053799,9.0682,-1.2488,1.5471,9.159,14.17,18.588,5.1108,6.7042,0.0072793,0.25737,0.31894,0.035488
0.46747,-0.53253,-0.0010165,0.10033,0.019812,0.14075,0.14062,0.080477,5.4408,-0.59471,1.4015,7.1115,9.9668,12.426,4.6592,5.8087,0.0082423,0.24826,0.30526,0.031549
0.42109,-0.57891,-0.0073416,0.084369,0.016048,0.12668,0.12677,0.065349,6.444,-0.51056,1.5025,7.8885,11.853,15.302,4.9911,6.4437,0.0073182,0.23178,0.29197,0.031521
0.4352,-0.5648,-0.00079845,0.064337,0.0080411,0.089672,0.089586,0.051936,7.667,0.011009,1.3924,11.162,15.543,19.255,6.7644,8.3796,0.0060481,0.26259,0.32399,0.03602
0.2733,-0.7267,-0.0092187,0.061389,0.011637,0.10788,0.10816,0.044887,15.952,-2.8387,1.7619,9.2453,16.29,22.278,4.4519,6.0886,0.0071396,0.23541,0.29769,0.033206
0.40856,-0.59144,-0.0067062,0.074745,0.012266,0.11075,0.11085,0.058451,7.4588,-1.0413,1.483,9.0216,13.379,17.108,5.466,6.9898,0.0072299,0.25217,0.31255,0.034093
0.659,-0.341,0.0019122,0.07187,0.011883,0.10901,0.10892,0.055275,8.308,0.99016,1.5155,9.1813,13.914,18.091,9.1693,11.922,0.0065216,0.25785,0.30758,0.028118
0.71711,-0.28289,0.0080599,0.078298,0.012683,0.11262,0.11279,0.063099,9.4961,1.6053,1.4406,8.8657,12.772,15.848,9.1587,11.365,0.007545,0.26374,0.3278,0.037892
0.61699,-0.38301,0.0022379,0.10084,0.019028,0.13794,0.13782,0.081085,4.9781,0.49548,1.3668,7.2557,9.9168,12.333,6.1186,7.6092,0.0077951,0.23343,0.29438,0.03217
0.28675,-0.71325,-0.0089785,0.066291,0.01352,0.11627,0.1165,0.048389,13.831,-2.6572,1.7575,8.5834,15.085,20.666,4.3256,5.926,0.0071967,0.23612,0.30337,0.036283
0.36926,-0.63074,-0.002383,0.068146,0.012162,0.11028,0.1102,0.051321,10.826,-1.7234,1.6171,9.0746,14.674,19.485,5.4187,7.195,0.007013,0.25449,0.30998,0.031323
0.54293,-0.45707,0.00059822,0.07187,0.013231,0.11502,0.11491,0.053408,8.2308,0.091054,1.5989,8.7024,13.914,18.724,7.5543,10.166,0.007122,0.27513,0.32717,0.031342
0.35082,-0.64918,-0.00020307,0.094713,0.016126,0.12699,0.12686,0.077809,5.3488,-0.70044,1.3394,7.8827,10.558,12.852,3.704,4.5088,0.0077465,0.24915,0.30941,0.033661
0.35578,-0.64422,-0.0061782,0.065114,0.010895,0.10438,0.10446,0.049314,11.342,-1.8356,1.6042,9.5732,15.358,20.278,5.464,7.2146,0.0067845,0.24637,0.30741,0.033805
0.44363,-0.55637,-0.005963,0.073825,0.011884,0.10901,0.10907,0.057885,7.5865,-0.89021,1.4774,9.1687,13.546,17.276,6.0092,7.664,0.0075175,0.26755,0.32665,0.035114
0.29698,-0.70302,-0.0045114,0.06019,0.011194,0.1058,0.10579,0.044308,17.052,-2.9226,1.7576,9.4527,16.614,22.569,4.9341,6.7027,0.006929,0.24496,0.30465,0.032802
0.34727,-0.65273,-0.0052855,0.07072,0.0126,0.11225,0.11226,0.053954,10.728,-1.8724,1.5874,8.9078,14.14,18.534,4.9105,6.4365,0.0070159,0.24446,0.30869,0.035527
0.51361,-0.48639,-0.00047765,0.092387,0.015968,0.12636,0.12624,0.075624,5.2697,0.15909,1.3664,7.9215,10.824,13.223,5.5593,6.7917,0.0076965,0.25275,0.30888,0.031526
